index,id,text,topic,emotion
597,1467639481167663111,"@laurenmpayne @fullnihilism @sadolan Pfizer excluded people with autoimmune disorders from their trials. 
And you’re worried about a medication that billions have taken over time? (I’m neutral about efficacy of ivermectin but its safety has certainly been studied more than mRNA vax’s). https://t.co/GjKHdoH7Sl",pfizer-related,negative
598,1467639472091185152,"@d_matcham @emmakennytv @afneil Jesus taught us to love our neighbour. If the vaccine reduces Covid transmission + the likelihood of us taking up a hospital bed, to refuse to take it is to NOT love our neighbour.  

You’re not the only one who’s read the gospels, David.",vaccine-outlook-related,neutral
599,1467639471902502914,@MdBreathe @pfizer VAIDS=ADE=Israel=We Told You So a Year Ago=Boost Away to Make Worse=Fools Following Criminals,pfizer-related,negative
600,1467639471478878215,J&amp;J booster works well for people who had mRNA vaccines originally. https://t.co/7ypHzYBK3x,retweet,positive
601,1467639469838938115,I took the vaxx and now my portfolio is down astronomically fuck pfizer,pfizer-related,negative
602,1467639466428874759,@SpeakerPelosi @HouseDemocrats Big Pharma??  Pfizer making a billion a week from your senile leader mandating that junk of a vaccine.,pfizer-related,negative
603,1467639463732027397,Anti-Vaxxer Jailed For Sending Hoax Bomb To COVID Vaccine Plant https://t.co/pDTEmu0aeg,vaccine-general-knowledge,neutral
604,1467639446946394118,"@Lucia_nurse_74 There's more about covid and patents. Look at this interview. 73 patents of Covid vaccine were created before ALL SARS, MERS and COVID19 outbreaks. (at 27:25) https://t.co/mRssmTUeOa",vaccine-general-knowledge,neutral
605,1467639431578492929,"@Biedaboo @JamesMelville If it tells you nothing that is because, as I have observed, you are bit lackingin the IQ department.

It is cumulative cases of COVID in Pfizer vaccinated patients vs controls in a randomized controlled trial (from Sir David Spiegelhalter, 'COVID in numbers')",pfizer-related,negative
606,1467639416516608000,"Sound, sensible.
https://t.co/u3S6jNWBAQ
Wear masks properly, P2  N95 standard.  This protects you and others.  Do it for Oz!
👍😷🏋️💉💉✅ https://t.co/fY0IB8850v",vaccine-general-knowledge,positive
607,1467639413358436360,"@tonymac5 @BadVaccineTakes If a global incentive was put forth to develop one, like there was for Covid, they would develop it. The elites are holding back the progress on an HIV vaccine because the disease primarily affects LGBT people and poor people.",political-related,negative
608,1467639411420577792,@TheRevengerists @QuietLife1970 @Protestlockdown Yeah ignore the fact Pfizer openly admit trials don't end till 2023 😉🤣,pfizer-related,negative
609,1467639404239929346,@LadeBackk @SilkLifeMedSpa If you mfers listen @LadeBackk doesn’t trade vaccine companies because they immorally profit off these covid vaccines. It’s called character and integrity. I wont trade covid vaccine or mask companies as well.,vaccine-outlook-related,negative
610,1467639380957409284,@SenatorBraun @SenatorLankford I'm sorry there are so many who are more terrified of a safe vaccine than a terrible disease like Covid that has killed millions around the world.  Both of you need to be responsible and do a better job of educating the public.,vaccine-outlook-related,negative
611,1467639364494798850,"@TiceRichard I would say trying to hide the fact that the Pfizer jabs killed at least 1227 people, not counting the 270 spontaneous abortions in 3mo is pretty selfish myself. https://t.co/wyoAPW5IGD",pfizer-related,negative
612,1467639354331852801,@Dark_Panth3r @JackPosobiec Those boxes are filled with Pfizer.,pfizer-related,neutral
613,1467639353505689603,"@BorisJohnson Anyone who is thinking of having a experimental trial vaccine watch this first and see what a former Pfizer employee had to say

https://t.co/d4vd8QKI0W",pfizer-related,neutral
614,1467639353044316160,@RealBenCarson I saw you on @MariaBartiromo’s show this mirning. You ralked about the booster perhaps being a half dose of the vaccine. I just got the Pfizer booster and it was the same dosage (.03 ml) as each of the first two. #CovidVaccine #Booster #Pfizer,booster-related,neutral
615,1467639349634158594,"@ABInsecure @RDeckard_2049 So you don't really believe your vaccine will stop you from getting covid? Well you are right, you can still get and transmit covid. So you should avoid everyone just in case! Maybe the 3rd or 4th vaccine will do the trick 😉",vaccine-outlook-related,neutral
616,1467639329443000328,"UK: „Most people admitted to hospital with Covid-19 are vaccinated“
https://t.co/CJ6l2xJ0bd",vaccine-general-knowledge,negative
617,1467639322413203457,@dwmoskowitz @MdBreathe @pfizer I take quercetin daily but when I woke up with a sore throat I took hydroxychloroquine and zinc and that worked great. Knocked it out within hours,pfizer-related,negative
618,1467639319485550592,@PeterCronau And not just globally but domestically with the rise of health privatisation. Thankfully Australia still has a better than average public health sector. https://t.co/ajJdLMTYp3,vaccine-outlook-related,neutral
619,1467639319347138560,"@LizanneFoster @adriandix @BCNDPCaucus We are considering it. You have to be 6m post dose 2 Pfizer/Moderna or 2m post J&amp;J. Husband went down for fuel last week. Sailed thru, faster than pre-Covid (both ways).",other,neutral
620,1467639301542346752,@callmechris316 @ezralevant Science hey. You know what else is science. Eugenics. That’s what bill gates believes in and interesting enough that’s what drove the nazis to do what they did. Just like Pfizer starting opium epidemic for “science”,political-related,negative
621,1467639298706984966,"@LouCrespoGarcia @AlistairHaimes Yes. Just because we’ve never done this before due to how unethical, stupid and evil it is, Alistair now supports it because he’s incredibly anti-vaccination and supports the historical stupidity of moronic COVID policy.",vaccine-outlook-related,negative
622,1467639284505141248,@Csense_guy @PrisonPlanet So you are against discrimination of those who have not taken the covid vaccine?,vaccine-outlook-related,negative
623,1467639279832731650,"bro when i was walking home in the afternoon today, there was this antivaxxer just screamin on the streets abt how covid was fake and the vaccine was actually just a tracker icb",vaccine-outlook-related,negative
624,1467639278662524933,@rtj1976 @callmechris316 @ezralevant Can’t reach a consensus if Pfizer will release nothing for 55 years.,pfizer-related,negative
625,1467639276246650882,"If Joe Biden never imposes any consequences on China for releasing COVID, what will prevent China from ever doing it again?

#COVID19 #CCPVirus #China #Covid_19 #CovidVaccine #OmicronVariant #OmicronVirus #vaccine #Biden #BidenDelivers #Trump #CDC",political-related,negative
626,1467639251621851139,From NPR https://t.co/1I5usWsap2,political-related,negative
627,1467639251584131073,"@JuliaHB1 @afneil Pfizer accused of “war profiteering’’ - Covid vaccine costs 76p to make + R&amp;D &amp; distribution costs; sells for £22. UK govt has agreed a secrecy clause in supply contract, prevents people and parliament from knowing details and holding govt to account
https://t.co/PXemKzjTFp",pfizer-related,negative
628,1467639240670416897,"Anthony Fauci and other Regime doctors like Peter Hotez aren't telling you about the ASTONISHING 91% reduction in DEATH rates from Covid with the CHEAP drug Fluvoxamine. Because Pfizer/Merck have expensive pills coming. These are truly EVIL PEOPLE.

#Omicron #COVID19 #FauciLied",political-related,negative
629,1467639233573761039,"@Arwenstar Conspiracists was wrong as usual, pfizer is right  :))",pfizer-related,neutral
630,1467639232327946246,@brimignon The US has donated more vaccine doses abroad than every other country combined. Moderna waived patent enforcement on it’s vaccine. South Africa was turning down vaccine shipments before this variant appeared: https://t.co/ZkF4ECAQpf https://t.co/ajiciFOyNm,political-related,neutral
631,1467639227731038208,Interesting info about mix and match booster  https://t.co/YocslazWlx,booster-related,neutral
632,1467639200740560897,@binaryADD @PeterPeterV20 @TGAgovau @Novavax Also check out project veritas on whistle blower report on pfizer and FDA. Its disturbing to say the least. Its a shame TGA basically follows FDA!,pfizer-related,negative
633,1467639185997799427,"@SIPA98 @InspoCrypto @disclosetv In Australia, those who are named as contacts to positive covid people are forced to quarantine for 14 days, regardless of vaccine status. That could be you, one of these days.",vaccine-general-knowledge,neutral
634,1467639174941626370,@afneil Liberty does not allow you to shout Pfizer in a cinema...,pfizer-related,negative
635,1467639153923821569,J. and J. Booster worked for people who got Pfizer shots in study https://t.co/3UTAK3BrX6,booster-related,positive
636,1467639150589485060,"@pigmaher @afneil @adamboultonSKY https://t.co/DjHNzhS8xK

Page 40 something",vaccine-general-knowledge,neutral
637,1467639145195577344,"@chaotic456 @JaniceDean Phase 3 testing was done before the vaccine was made available...your point?  She's right, I wouldn't want to take a vaccine before it was deemed safe.
https://t.co/KEuEfAKkuv",vaccine-outlook-related,neutral
638,1467639133879160835,"@soth1sol @YourMate49 @RATM In Pfizer’s trials, vax group had 1 c19 death compared to the control group’s 2 c19 deaths. Vax group had 21 all cause death compared to control group 14 all cause death. Vax group had 5 cardiac related death compared to control group 1 cardiac related death. That’s the data.",pfizer-related,negative
639,1467639132423872516,"@JereDuty @robsevy It’s ok to worry if you’re going to feel rundown, or have a headache from getting a vaccine. It does not mean concern over whether or not to actually GET the shot!
We get these vaccines so we DONT HAVE TO WORRY ABOUT  GETTING SERIOUSLY ILL OR DYING from COVID!",vaccine-outlook-related,neutral
640,1467639103961407492,"@rconde123 @TheLaurenChen Not true. Back then there were still antivaxxers against getting the smallpox vaccine. Less than this sure, but still a thing. While anecdotal, my family does know someone who's died of covid... They weren't old or high risk",vaccine-outlook-related,neutral
641,1467639103458058240,"How much longer is government going to keep telling us the vaxx will stop Covid?  It didn't stop the OG, it didn't stop Delta, it hasn't stopped Omicron. The vaccine doesn't do shit.  Stop telling people that's how they can regain their freedom.  Eat a 🍆",political-related,negative
642,1467639081320566784,"@vonderleyen Dear .@vonderleyen did you read this: https://t.co/VDlKuJ6I42. If secrecy clauses stand and there is no transparency in the contracts, there should be no compulsory vaccination. Compulsory vaccination is based on trust. There isn't any yet. 
#VaccinePassports",vaccine-outlook-related,negative
643,1467639053386407936,"In other words, Ivermectin, zinc, azithromycin, Vit D, high doses of Vit C and hydroxychloroquine ARE NOT WORKING! https://t.co/eHx0Ek8pUt",vaccine-general-knowledge,neutral
644,1467639050202927104,"@LBC @NIAbbot Pfizer accused of “war profiteering’’ - Covid vaccine costs 76p to make + R&amp;D &amp; distribution costs; sells for £22. UK govt has agreed a secrecy clause in supply contract, prevents people and parliament from knowing details and holding govt to account
https://t.co/PXemKzjTFp",pfizer-related,negative
645,1467639047690485764,@tinybabygeesus @NixonandIke @SenSanders I don't think Pfizer used any government money for development of their vaccine. 🤔,pfizer-related,negative
646,1467639038630895623,"They certainly move fast when they want to. 🤬

Pfizer Said It Will Have Vaccine Data for Kids Under 5 by Year's End https://t.co/XwE568wEz6",pfizer-related,negative
647,1467639021002240007,"@Djohnson1978 @catstev @StLouisLung @strmsptr @GovParsonMO @USCourtsMOED 3) tired of the needless death. I've lost 3 friends &amp; almost a 4th. I have friends refusing to get vaccinated &amp; I'm scared of losing them too. All occuring after the vaccine was readily available. My friends who work in the Covid unit are exhausted, the NICU team is attending",vaccine-outlook-related,negative
648,1467639020360323074,"TGA - LNP - NURENBERG 2 - murders 
@Bluefoxrunning @WilkieMP @Senator_Patrick
https://t.co/Ucdyg4zruF",pfizer-related,negative
649,1467639009945948164,"@binaryADD @PeterPeterV20 @TGAgovau @Novavax This vaccine is difficult to scale and that's why traditional vaccines take longer time to get out. mRNA is synthesized. However, after pfizer/ MRNA approval, FDA stopped doing operation warp speed and de prioritized NVAX forcing them to go manufacturing else where!",vaccine-general-knowledge,neutral
650,1467639005885964290,"@afneil All you have to do is look at the public domain info (which we all pay for) and you'll see that the un-jabbed account for just about 1.7% of hospital occupancy.

(5% of beds are covid of which 35% or un-jabbed)

https://t.co/O1Q1LnCT63 https://t.co/jExxdt7cwb",vaccine-general-knowledge,neutral
651,1467638991231066115,"@pataki_ro Domestic restrictions, I mean. Limits to gatherings, domestic travel, and now vaccine passports to eat at restaurants. Wearing masks on aircrafts, except when eating (cos Covid knows the difference) and so on",vaccine-general-knowledge,neutral
652,1467638982825721856,"@iamshack24 @EdgarAguillon16 @ProfessorAMuse @LadeBackk Yeah I also didn’t include severe health problems from Pfizer and you didn’t answer me. The Pfizer shot (which I took) puts me at more risk from death. You know what’s worse than severe health problems, death.",pfizer-related,negative
653,1467638980569190403,Recent data fr Hong Kong demonstrating clinical myocarditis in 1 out of every 2700 boys who receive the second Pfizer jag clearly shows the covid jags are unsafe and death rate &amp; adverse side effects are too high to continue their use !,side-effect-related,negative
654,1467638975636639744,"100% of Covid-19 Vaccine Permanent Disabilities and Deaths among Children were caused by just 6% of the batches produced according to official Government data
https://t.co/pHBhjl26ZZ",side-effect-related,negative
655,1467638956003102725,@JackHughes1984 @cormacjpb @steptoze @AoifeCarey21 @mdmak33 Nobody is talking about polio and TB because vaccination got rid of them. It bothers me because covid won’t die out unless these folk get with the programme. We are enduring continuous restrictions because we’re protecting the hospitals from the unvaxxed.,vaccine-outlook-related,negative
656,1467638952232464384,He kills his own supporters. https://t.co/uYjbCwbZEB,political-related,negative
657,1467638951854981127,"@jordanbpeterson You need to have vaccination to travel and you have to get a covid test within 72 hours (18 hours for some countries) to travel to Canada. And still you need to get tested here. Like, how do you get covid in a flight where everyone is vaccinated and tested?",vaccine-outlook-related,negative
658,1467638949749399553,Ntagi meeting on monday on covid vaccine booster dose for immunocompromised people know here who will get priority https://t.co/VIgvGdjaej,booster-related,neutral
659,1467638918283677696,"Russian President Vladimir Putin voiced hope for a quick approval of the country's Sputnik V coronavirus vaccine by the World Health Organization, saying the move is essential to expand its global supplies. https://t.co/y0NMzpbvOi",political-related,neutral
660,1467638916719288333,"@Askingf78301343 @Geoff95259463 @CP24 The influenza vaccine(s) is in no way shape or form the same as a mRNA strand for Covid, but you think you know everything dr fauci…🙃",vaccine-outlook-related,negative
661,1467638915125362694,"@JuliaHB1 ""*It is an issue* relevant not just to Pfizer-BioNTech’s vaccine but also to those produced by Moderna, CureVac, and others,4 as well as a “second generation” mRNA vaccine being pursued by Imperial College London.5""",pfizer-related,neutral
662,1467638910532599811,"Very relevant question for @HealthZA,@pfizer,@WHO,@CDCgov,@GovernmentZA,@CyrilRamaphosa,@MbalulaFikile Do y'all care to explain this to the taxpayers? https://t.co/W6OORA3SPb",pfizer-related,negative
663,1467638901233885194,"@RonnyJacksonTX @KathleenKopp We need to hold up on vaccine. 
To many vax plus boosted still getting Covid.",vaccine-outlook-related,negative
664,1467638899333685248,"@JackNobody17 @NSWHealth Israel are reportedly considering 4th doses for immuno-compromised people but that’s about. Not sure where the rest of his info came from. Having the ‘Dr’ title doesn’t necessarily mean the person is a doctor of medicine. 
https://t.co/jFAJTuutaR",political-related,neutral
665,1467638868992307201,"@afneil What do you recommend for AZ vaccinated people, only being offered alternative boosters? I now know 2 people, double AZ plus 1 Pfizer booster, that were properly sick after the booster. This confirms the Oxford Uni findings. Why would you put yourself up for that? 🤷‍♂️",booster-related,neutral
666,1467638858040938499,"@DrEricDing I agree.. I keep saying you don't want a vaccine fine, but do not use valuable hospital resources when 6ou get covid..",vaccine-outlook-related,negative
667,1467638836515590145,@2Sarikaya @official_ken @drsimonegold I may be wrong but I think they're two different things. One is the contract signed between Pfizer and the gov (30 yrs in Israel) and the other is the Pfizer data behind the FDA's approval (55 yrs).,pfizer-related,negative
668,1467638835345563652,"@Moonlightsiesta @Ozz_EU @Reuters Opus sorry ! 
 i didn't know you too brought us by Pfizer .
otherwise i didn't waist my time 🤦‍♀️
Those sites or professors  who you didn't even look at their review &amp; experience are the scientific researches .",pfizer-related,negative
669,1467638830500958208,Pro-Trump counties now have far higher COVID death rates : Shots - Health News : NPR https://t.co/WDLdRw7P28,political-related,negative
670,1467638820199972865,@rfmahe02 @Patrick43939849 @IngrahamAngle It means a normal healthy person has a 98% of getting Covid and being fine. So without the vax you have a 100% chance of no side effects form the vaccine and 98% chance you will survive Covid. I like those odds!,vaccine-outlook-related,negative
671,1467638819054706691,"Systemic COVID-19 Vaccine Efficacy, Part 3 https://t.co/UVT5LYNeTX",vaccine-general-knowledge,neutral
672,1467638804915769345,Covid-19 Vaccine Effectiveness in New York State https://t.co/DoNLRmVLgC,vaccine-general-knowledge,neutral
673,1467638779976433666,"@Parm_Regiano @FurFest If I recall, MFF requires full vaccination PLUS the use of masks at their convention. The likely hood of getting covid from there is slim. :)",vaccine-general-knowledge,negative
674,1467638740424089602,"Pfizer Documents Reveal Over 1,200 Vaccine Deaths Over 90-Day Trial Period - National File https://t.co/TQWyt8uBLd",vaccine-general-knowledge,negative
675,1467638737777664001,"@stephenash16 @ake2306 These data apply to Pfizer’s own actual research of their   “vaccine”. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",pfizer-related,negative
676,1467638732924854275,Pro-Trump counties now have far higher COVID death rates : Shots - Health News : NPR https://t.co/hDijashGbL,retweet,negative
677,1467638723881971721,"@TonyTelliott @AmandaKnox555 @JohnBri74065189 @healthfirst500 Approved by authorities for""emergency use.""

""On 28 July 2021, Pfizer and BioNTech posted updated results for their ongoing phase 3 covid-19 VACCINE TRIAL. The preprint came almost a year to the day after the historical trial commenced...”

 https://t.co/mZ6Qr1AZl3",pfizer-related,neutral
678,1467638720572522498,"This is what you get when you go jabbing kids with a vax that may be a higher risk than the virus.
https://t.co/cvbuSRQ852",vaccine-outlook-related,negative
679,1467638716529360898,"Scientists uncover possible reasons behind rare blood clots associated with some COVID-19 vaccines
 https://t.co/YQg8RY3HBZ via @azcentral",side-effect-related,negative
680,1467638710858436612,"How these people don’t get that comparing themselves to Holocaust survivors is as RACIST AF is beyond me: ""Protesters condemned for comparing COVID lockdown restrictions to World War II"" https://t.co/L75iPAfULN",vaccine-outlook-related,negative
681,1467638709738565632,"even the pfizer 6 month trial failed to show a reduction in all-cause mortality and failed to show a statistically significant reduction in covid mortality in a study group of 44k people.
https://t.co/TFoBRKqxWg https://t.co/2NWnLnKmAi",pfizer-related,negative
682,1467638704592371725,"VE against infection wanes dramatically. specifically, in March, VE-I was 86.4% for Janssen; 89.2% for Moderna; and 86.9% for Pfizer-BioNTech. By September, VE-I had declined to 13.1% for Janssen; 58.0% for Moderna; and 43.3% for Pfizer-BioNTech. 
https://t.co/DLKBrhsvaN",vaccine-general-knowledge,neutral
683,1467638699009589252,"robust and durable natural immunity (even compared to vaccine-induced immunity) to covid has been established by at least 135 studies despite one flawed study released by the CDC claiming otherwise. 
https://t.co/QuBcRWXHrv",vaccine-general-knowledge,neutral
684,1467638697759805440,"@SenRonJohnson And you're a liar: you didn't ask a question, you said “He overhyped it. He created all kinds of fear, saying it could infect the entire population when it couldn’t, and he’s doing, he’s using the exact same playbook with COVID: ignoring therapy, pushing a vaccine.”",vaccine-outlook-related,negative
685,1467638694756556805,"🦠💉☠️ “Report shows Pfizer knew in January its mRNA jab was killing thousands, damaging three times more women than men.”

Information &amp; documents in this article look legit - so is it safe to presume the allegations are accurate?

https://t.co/qCotCID89S",pfizer-related,negative
686,1467638685147426819,J.&amp;J. Booster Worked for People Who Got Pfizer Shots in Study https://t.co/f8qtvZnori https://t.co/FEiM31EliF,retweet,positive
687,1467638671390216196,"&lt;sarcasm font&gt;

In news no one saw coming:

Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame

https://t.co/utRhcodvNN",retweet,negative
688,1467638665916596224,"@geoenveng @JamesfWells @afneil I didn't wear one in the 70's 
Wtaf I'm still alive 
This is why trial data was asked to keep secret for 55 years in 2076.
Over 90-day trial.
42086 people participated.
1223 people died.
That means that 1 in 34 people did not survive the Pfizer trial....
https://t.co/uEtapfGCQx",pfizer-related,negative
689,1467638655988678658,"@pawley_robert @JT375043170 @RTheatheist @JSAHolmes @nancy41603 @BurgerLab12 @mcfunny @johnnyutah66623 @BioVisionary @barryjohnreid21 @Bill20538001 @MdRisette @WhoCares011813 @TierraHenson @livefre85257272 @wjack76995 @Truth_in_Number @andylumm @UnclebuckJ @Bebert701 @Kathmarval @ADevotedYogi @markmcdougall13 @nyob7714 @BrowningNeelyn @KayVonPaul @Alex_on_A14 @WendyOrent @ghoppe @Will_holliday1 @NateWeymouth @FineAndBrennan @JohnBee888 @carlsmythe @ItsAllLies1 @ADreyzen @ChrisJohnsonMD @RodFair2 @DEKKplans @KAMasse81 @jamesgordon4th @DontMes70957787 @Jenni86587557 @SassyGirlD1 @SaltaoVladimir @jhan2qt @Nycweatherrepor @Michell69397997 @lizditz @TakeThatCDC Report yourself for being an Ungodly selfish uninformed troublemaker.
I'm a victim of Pfizer.
No ones listening to you but for a good laugh anyway.",pfizer-related,negative
690,1467638624053202944,@AlphaSinnerMan @cathyxOR @MaxBlumenthal This is an excellent article that Max should be discussing instead of his terrible take on the entire dilemma. Public and community health has been almost abolished in the US via privatisation. https://t.co/ajJdLMTYp3,political-related,negative
691,1467638621440249856,"@astra46 @CallumCoombs @Nigel_Farage Show me scientific PROOF mask stops the spread of virus and also show me scientific proof that vaccine protects. So many people are caved and still got covid and spreading covid, wearing a mask and lockdown what has changed that will change not by doing the same? 99.7% survival https://t.co/JnsXpfGiR4",vaccine-outlook-related,negative
692,1467638617069670401,@ifaplan @John_Hempton https://t.co/7U2I9SgJS8 it’s obviously approved,vaccine-general-knowledge,neutral
693,1467638609612193795,"Powerful witness!

""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/EPRY0F5mY9 via @gatewaypundit",political-related,negative
694,1467638605162205184,"A ""preacher"" who spreads lies...isn't that redundant?
https://t.co/HnfQiOnU2K",political-related,negative
695,1467638600699420674,American Heart Association Gets Censored by Twitter for Sharing COVID-19 Vaccine Research https://t.co/E9Gqbil2SY,other,neutral
696,1467638584962215937,"Well, well.
Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/kHhQtV3OYT",retweet,negative
697,1467638565903478784,@EricSpracklen She should talk to the moms of these kids. https://t.co/VWmPSOPb6P,other,neutral
698,1467638550149668866,"@Laurie_Garrett @pfizer @ScottGottliebMD Change of tone in your vaxx, masks, and social distancing...interesting",pfizer-related,negative
699,1467638535817732102,"Show of hands... Who finds this surprising? #Covidiots #Fresh 
https://t.co/RlYZaCLUhR",vaccine-outlook-related,negative
700,1467638507262910466,@cnni rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,vaccine-general-knowledge,neutral
701,1467638501101522949,Omicron variant 'made €9bn in week for top Pfizer and Moderna shareholders' https://t.co/V5BIDFRR5n via @breakingnewsie,retweet,negative
702,1467638497485877250,"@nahumstweets @bennyjohnson Those are real vaccines, the so called covid vaccine is not",vaccine-outlook-related,negative
703,1467638478540214277,HUGE: CDC and Big Pharma Data Confirm that More Children will Die from COVID Vaccine than from the COVID Virus https://t.co/s3BCQDkkKT via @gatewaypundit,vaccine-outlook-related,negative
704,1467638478179647491,@znajmaharg dude idk where your brain is but the vaccine doesnt protect you at all.. Vaccinated people still get COVID and spread it...,vaccine-outlook-related,negative
705,1467638477416288263,"Replying to @CountryGirlAt12 
I guess that I'm okay! I've gone threw a 6-pack and sill testing negative, but this double vision seems to be a side-effect of the test, but still better than the side-effects from the COVID vaccine, so here goes again... https://t.co/FvFYiZnx67",side-effect-related,neutral
706,1467638440737263616,Louisiana Federal Judge Places Injunction On Biden’s Vaccine Mandate For Health Care Workers Nationwide #covid-19 @newsmax @oann @usatoday @columbiabugle  https://t.co/68AhTFuPp1 #SmartNews,political-related,neutral
707,1467638439696908293,"@BeaverPudgy @francesweetman @TheLaurenChen That's not true. Many young and healthy people still get the flu shot. And many have been negatively effected by covid infection even though they didn't die. Also, the smallpox vaccine was not 100% effective. That's just not true since no vaccine is",vaccine-general-knowledge,negative
708,1467638439025778688,FDA to Add Heart Warning to Some COVID-19 Vaccines https://t.co/7OMZFkJIDE,side-effect-related,negative
709,1467638434713899008,"fatigue (56.9%), headache, (45.9%), muscle pain (32.5%),
chills (24.8%), joint pain (21.5%), injection site swelling (11.8%), fever
(11.5%), and injection site redness (10.4%). (6.1)
To report SUSPECTED ADVERSE REACTIONS, contact Pfizer Inc. at
1-800-438-1985 or VAERS at",side-effect-related,negative
710,1467638430360244226,"That's right, you are the lab rats. My mak diberi Pfizer dan dah amik booster shot but she's someone who does gardening, sapu laman, cabut rumput, bakar sampah. Also, she rarely makan kat luar atau bungkus. Dia biasanya masak je. Got hypertension that's about it.",pfizer-related,negative
711,1467638420726030342,"@bennydiego Counties that voted for #Trump have far higher #COVID death rates. Vaccine misinformation is to blame.

https://t.co/ghOfQw8wXr",retweet,negative
712,1467638405303611393,@NHSuk They boost the income of Pfizer shareholders  magnificently,pfizer-related,negative
713,1467638390107488256,"YA VACÚNATE! Got my Pfizer booster shot today at Safeway in Salinas! Please get your vaccination before the holidays to protect yourself, family &amp; community! You all deserve to stay protected💉🎄🎅🏽 
@vidaproject831 @MCHDPIO @MCHDespanol @MontereyCoInfo @CityofSalinas @NMCInspires https://t.co/TI2Pa7wT5u",pfizer-related,neutral
714,1467638387976781829,"@Kazutchi4 @Burkeshottian @dileeshus @DrEliDavid @lajamfam So as long as they are ""trying"" then violating human rights is fine with you? What part of ""the vaccine doesn't stop you from getting or spreading Covid"" do you not comprehend? Millions have recovered from Covid, therefore now have natural immunity and no need for the ""vaxx"".",vaccine-outlook-related,negative
715,1467638378292293635,Thank God you bake Pfizer Infused Danish. https://t.co/lVOKCZiW6O,pfizer-related,neutral
716,1467638367449980931,"@libthinking Please accept my apology. I was wrong. I also misinterpreted your tweet. I thought he went blind from the vaccine, not Covid. Your tweet &amp; someone’s reply made me realize my son’s eye issues may be virus related as he had Covid. Taking him back to the Eye doctor.",vaccine-outlook-related,neutral
717,1467638366774743044,@DrTedros @WHO rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,vaccine-general-knowledge,negative
718,1467638363452755979,"sources:
guitar queer-o
truth and advertising
crack baby athletic association
you're getting old/ass burgers
the vaccination special
post covid",other,negative
719,1467638358830727175,"FDA ADDS STRICT SAFETY WARNINGS ON ARTHRITIS DRUGS FROM PFIZER, ABBVIE AND LILLY
https://t.co/Ma8KOWVSNT",side-effect-related,negative
720,1467638350794395652,"@Sarosh79 @Harshil27299 @manibhaii16 @ANI @awakenindiamvmt I am still not getting your point, ratios of 1:8000s having a reaction for vaccination is an valid arguement to not to vaccinate all? In Ontario, the deaths now due to covid compared to previous year before vaccination is almost negligible dont you think? Am I wrong?",vaccine-outlook-related,negative
721,1467638336844144646,@WHO rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
722,1467638325511024642,"@raoulendres @smithsedso Pfizer for me. They steer patients away from believing the vax did anything to them, use other diagnoses to hide the truth. Initially with me they used gallstones. Thing is I had my gallbladder out 17 yrs ago. Then tests came back it proved swelling of heart they could hide it",pfizer-related,negative
723,1467638316195586050,"Moderna CEO just pocketed $3.19 MILLION in the week OMICRON variant was announced to the world. Anyone who still thinks this symbolic circus is about anything other than money really need to waken up. You are being played by big pharma!
https://t.co/PAEeRn2lvy",vaccine-outlook-related,negative
724,1467638308729593858,"“The law has been particularly thorny for Pfizer. In 2009, Pfizer paid $2.3 billion in criminal and civil fines to settle allegations that the company illegally marketed several drugs for off-label purposes that were specifically not approved by the Food and Drug Administration” https://t.co/NPq71Awy4N",pfizer-related,negative
725,1467638308318629893,@Shaun_Kaminski @bennyjohnson Vaccines keep you from getting the thing you’re getting vaccinated against and the quickest any vaccine has come to market (going through testing) is 6 years. Have you read Pfizer’s own studies they tried to have hidden for 55 years? Other vaccines were halted for far less.,pfizer-related,negative
726,1467638304451575809,@Richard6983 @drsimonegold Please provide evidence of long term efficacy with any Covid vaccine? I’ll wait………………………………..🤡,vaccine-outlook-related,negative
727,1467638303763709956,@WHO @DrMikeRyan @mvankerkhove rate of secondary transmission of the infection to household contacts shows no difference between vaccinated and unvaccinated individuals. https://t.co/XDZg0ek0E3,retweet,neutral
728,1467638301674852356,Dad's heartbreaking final text before he died from Covid after refusing vaccine #SmartNews  https://t.co/yEdSGDgZfa,other,negative
729,1467638301213577227,"@WolfeHeart @pctech1com @ake2306 These data apply to Pfizer’s actual “vaccine”. Pfizer had to publish their results by Court Order. A good break down of their results with dates other bodies such as UK’s MHRA June Raine must have known them is on 
https://t.co/8xrlpmKvF9",pfizer-related,neutral
