id,text,topic,emotion
1467635733368291336,@kristatee @Sue_Innovates They are not as big on vaccine mandate in the US and that is also why some states in big trouble..  some people think COVID is an hoax until they or someone close to them contracts it.,,
1467635720009531392,"""A CRAZY MESS""!! Pfizer Whistleblower SLAMS Vaccine Trials https://t.co/7m16mADbfk via @YouTube",,
1467635715311902723,"@RWMaloneMD Hello doc Sorry if i disturbo you, i took two Pfizer jabs, last almost SIX months ago, my armi still hurts as of o took thebjab Yesterday,. I am really concearnd.... what do you suggest doing? thanks",,
1467635706956861440,@DavidFPower @afneil I've just had kidney stones for the 3rd time whilst I had covid-19. Can somebody in science please develop a kidney stone vaccine.,,
1467635706679943177,"@joe_shipman @nntaleb @ihembry @ZurNull That is when it becomes an almost undecidable problem in the case of COVID, because it might well be that subgroups of people don’t benefit personally from vaccination, but their relatives do.

And in principle I would not want the state to make this ‘undecidable’ choice…",,
1467635703609761801,What is it that is in the Covid-19 trial vaccine that makes those who take it to be hostile to those who do not want to take it because of their personal choice?,,
1467635687746908168,"‼️On a serious note: heads up. I had my Pfizer vaccines, &amp; experienced concerns/symptoms of this that resulted in emergency ward. All is well but...‼️
World Health Organization
#Health #vaccine #CovidVaccine #Covid_19 #COVID19 #Children #BoosterShots #Canada #government #heart https://t.co/7BsqtcVvGu https://t.co/nQwt7xf3Bm",,
1467635685922197506,Pro-Trump counties now have far higher COVID death rates : Shots - Health News : NPR https://t.co/iqGxVrGSDH,,
1467635666787913731,It’s tempting to just wait and see. But there’s one thing that’s become abundantly clear over the past year: the best way to protect yourself and your family from serious COVID-related illness is for everyone who is eligible to get… https://t.co/IdqhqAIFDO,,
1467635666775265283,"@Earth10012 @EoinHiggins_ Well actually, the lowest covid deaths and the lowest Covid cases are in the BRONX!! Which has the lowest vaccination rates. But you’re probably racist.",,
1467635663336054789,"@rocketbooker @funkadunk99 @daveoneillsf @AElsie2 @JamesHu94283365 For example: ""Heart inflammation triggered by some covid-19 vaccines has been a concern, especially in younger people, but a preliminary study suggests that in those most affected, it is 6x more likely to occur after an infection than after vaccination.""  https://t.co/y9TtdfGOQh",,
1467635654200856580,"1. Andrew Neil @afneil made clear tonight that he has had 3 jabs ( all pfizer), has seen how well vaccine passports work and appears to advocate restriction fo movement for those without... #pfizer #COVID19 #andrewneil #omicron #covidvariant https://t.co/xXcPvoeNcC",,
1467635647393501189,"@Wilkesy93 @dj_leon @theham2999 @IsabelOakeshott @StigAbell What a stupid response.

Yes lots of things do result in people ending up in ICU, but catching Covid when unvaccinated is one that is avoidable at next to no cost.

Plus the vaccine does reduce transmission so there's also that.",,
1467635620247793671,@DecemberrRose @RedMorningLit @garbage_citizen @AnoriandGD This sounds a bit like the reason a lot of people don't get the Covid vaccine.,,
1467635618431832064,"""Covid is a revelation... It has confirmed the sly dishonesty of political leaders, and their ultimate obeisance to corporate power. It has shown how ideology, on all sides, can mask itself with the pretend neutrality of “science”."" https://t.co/sqGbMxbvxd",,
1467635612748595200,"@TeresaaaE @JamesfWells @afneil Please stop spreading untruths. The truth is easy enough to find (skip to page 31 for Week 48 if you're in a hurry)
https://t.co/LMOGohvP9w",,
1467635608734646275,@StigAbell The vaccinated with side effects from the vaccine are taking up beds from other sick people. So are the vaccinated who are catching Covid!,,
1467635602518642694,"Being critical of authoritarianism from your government, along with questioning the safety and efficacy of Covid vaccines or being against vaccine passports doesn’t mean that you’re on the far right or any other political persuasion. They’re valid concerns for millions of people.",,
1467635602480840704,@24sales2U @ctdsara @BaileyAnne1717 @GovRonDeSantis @FLCaseyDeSantis I’ve had 3 Pfizer vaccines and my husband had 3 Moderna. No side effects.,,
1467635598542389256,"Try government's incompetence is making inequality of health provision even greater. That is  the Tory way.

https://t.co/UcT9Nvgav0",,
1467635593987383297,@emmakennytv @afneil My partner's sister has had the Covid vaccine three times and is now ill with Covid. How does this vaccine work again?,,
1467635593039560705,"@PhilsandJenn The vax manufacturers have immunity but does the government and businesses that mandated it?  If we can’t hold Pfizer, Moderna, J&amp;J accountable, the least we can do it hold businesses and govt officials accountable for forcing it against peoples better judgment.",,
1467635578267213831,"@linneaharts My husband got his Pfizer booster Friday, same reaction yesterday. He's still a little tired today but much better.",,
1467635572177092611,COVID-19_ Study suggests mixing and matching vaccine boosters proves effective #COVID19 #coronavirus #CoronavirusOutbreak #Jamaica #Jamaicans #COVID19USA #DeltaVariant #MuVariant #OmicronVariant https://t.co/mZkxpexbWo,,
1467635570520199170,"@XE1000A No, they don’t. 29% of South Africa is Vaccinated. Most of Africa, along with India are treating covid with Hydroxychloroquine and ivermectin. Pfizer is demanding resources like oil reserves if countries don’t have the money to pay for the vaccines.",,
1467635567206801415,"@queerfinn Threaten him using one of his conspiracy theories against him like if he doesn't stop you'll slip the ""new covid vaccine pill"" into his food so he catches autism or whatever. Sidenote in case unclear there is no vaccine pill.",,
1467635564753084424,"Except for the medically fragile, kids are at far greater risk from non-COVID risks than from COVID. That was true before vaccine access, and all the more so now.

Mental health and physical health are best served in a school building.",,
1467635561649295366,7/ I haven't touched vaccine certificates (e.g. https://t.co/h4fKYbbY6q) and rapid testing (e.g. see @michaelmina_lab)  because these have been discussed extensively elsewhere.,,
1467635552967086089,"Ego prevented it? 
Then, it's time to blame on “O My God” virus (Omicron), and take first, second and booster COVID vaccine now. This is a best way to save your face from declining to have COVID vaccinations in the firstplace. It's seems booster helps both! https://t.co/WA5VOPdoVa",,
1467635550924558343,@TiceRichard The vaccinated with side effects from the vaccine are taking up beds from other sick people. So are the vaccinated who are catching Covid!,,
1467635509136703490,"AIDS in the vaxx ""chimerically manipulated"" using Hydra Vulgaris.
""Lethal lot numbers"":
Pfizer #EK9231 responsible for 3500-4000 deaths Moderna Lot #039K 20A 4000 plus deaths.  Moderna Lot# 041L20A was pulled from California but still sent to thirteen states.  Which states?",,
1467635504946372608,"Latest #COVID19 vaccination update in Kenya🇰🇪:
- 87,151 daily doses administered
- 7.53 million total doses administered
- 8.9% first dose vaccinated
- 5.33% fully vaccinated
https://t.co/BZbus8ORXB",,
1467635494628511746,"Government accused of weakening UK’s defences against future variants and pandemics 
#ToryCovidDisaster https://t.co/1lDs33eh7H",,
1467635463339098112,"@BostonGlobe ""*It is an issue* relevant not just to Pfizer-BioNTech’s vaccine but also to those produced by Moderna, CureVac, and others,4 as well as a “second generation” mRNA vaccine being pursued by Imperial College London.5""",,
1467635461858418689,"@_InThisTogether Vietnam is a step ahead: 
https://t.co/UeePfeUo7c",,
1467635461770280961,@DeplorableNew @jimmy_sj_kim @wwwbighag @SusanStJames3_ Guess you missed this: Pfizer’s COVID vaccine was developed before Operation Warp Speed even existed. https://t.co/mMYFJYzXHo,,
1467635447480283136,"😮🤫🤔Sunday Live: COVID-19 Hysteria Is A Psychological Warfare Weapon Launched By The Davos Group To Conquer Earth
https://t.co/GgqR8RXatm",,
1467635441327296523,Trump Counties Suffer Death Wave Of COVID After GOP Attacks Vaccine https://t.co/s84OSxT7go,,
1467635429268758532,@ARKCOLLEGEGIRL Well I'll get a few covid tests going forward &amp; tweet my findings 😅 I'm hopeful your vaccine will lessen your symptoms at least!!,,
1467635423614672897,"@tonibaloney619 @AZDHS Also this guy

https://t.co/XjkCKA6QB6",,
1467635407953305612,"Full day &amp; after school vaccine clinics options in #ROW Region of Wtloo.
Check the link for more info &amp; to book a spot for your kids💉
https://t.co/1g0EhzVPNM
#cbridge #GetVaccinated 💉 https://t.co/devZCqFEKz",,
1467635407785451526,"""The #FDA managed to consider all 329,000 pages of data and grant emergency approval of the #Pfizer vaccine within just 108 days. So it’s hard to rationalize why it now needs 55 years to fully release that information to the public.""

@RepRalphNorman 
https://t.co/kwd1ujxivj",,
1467635399954771978,Study: Risk of dying from COVID 50% higher in red states. All I can say is buh bye. https://t.co/k2MCeCtxem #DumbTrumpers #GQPDeathCult,,
1467635387493400579,"@FourthGlobalism @planner9818 @unerdocumented @SatoshiMelange @ABCFactCheck You DON'T see any of that happening form the covid vaccine. You see people LYING about that having happened, and tell the same lies yourself.",,
1467635378760917000,"@iamshack24 @EdgarAguillon16 @ProfessorAMuse @LadeBackk According to Pfizer’s own data, I have a 1-59k chance of dying from the shot. According to the CDC, I have about a 1-90k chance of dying from Covid. It doesn’t help the spread, so why should someone my age with my health take it?",,
1467635340630540288,"@G_Commish @Sebastian_Hols @michaelmina_lab @provistadx That’s true. I haven’t had any issues with the vaccine, but  I don’t want to receive boosters twice a year either. People who actually caught covid probably don’t need boosters. Unless there’s an issue with memory cells and antibody production.",,
1467635338151481345,"#AustraliaHasFallen Exact same trick of Dan, his 'Doctors', Liberal and Labor 

All so Pfizer can make record profit and they make more control
https://t.co/0CN0YZKvo1",,
1467635333634351105,"""I got the vaccine so that I won't get COVID-19 and to help keep everybody safe."" — Easton

#ThisIsOurShot #ThisIsTheirShot @AmerAcadPeds https://t.co/9SlUeSir3X",,
1467635328961945613,"@norathemom @cakesalie @JustinTrudeau Let's buy 10 times our population's worth of vax and give it away 🤔

I didn't vote for using our tax dollars to buy 200,000,000 doses for other countries so JT can look like a WEF superstar

No idea what Pfizer costs, but moderna is like 50$ a pop",,
1467635325409415173,@pfizer @Valuable500 Are you taking action for the disabilities caused by your shitty vaccine too?  Because you sure as shit should be.,,
1467635324662730752,"People who received Pfizer-BioNTech vaccines may get as much benefit from a Johnson &amp; Johnson booster shot as a Pfizer one. 

https://t.co/372Dlc6tjq",,
1467635324637507585,@TimRunsHisMouth Will the government be sending spies to people's homes pretending to be long lost uncles and aunts to ensure people are eating in well-ventilated spaces and have their Covid tests and/or vaccination papers?,,
1467635319621230596,"The detailed article linked to in the above one. 

https://t.co/WtYzjijdfF",,
1467635318484791299,"@pauschmann trudeu, the peopleking of former canada just announced the pharma is working hard at developing some stuff fot under 5, to be ready in a short few months. The guy has some good inside information profits and all, so hang in there, not long before your pfizer makes another killing",,
1467635315502460932,I would love to say this is taking care of the problem but then I remember we still have to deal with the liberals  https://t.co/L5pzrNMJhz,,
1467635309919801346,@TayOnTech Vaccine or negative Covid test,,
1467635309903073287,"@afneil When we say jabs we mean the actual real stuff.
Not the placebo that 'important' people or Govt shills have been given.
If you get the real stuff how will it keep those around you safe? Genune question, how will this vaccine do that?
Pfizer trials 1 in 17! https://t.co/KWQLvY4GtW",,
1467635302256701440,@altNOAA I’m Moderna. My kid is Pfizer.,,
1467635297013751813,"I am sick of hearing real estate, vaccine, COVID at every social gatherings. 
Can't people talk about their future vacations, next vehicle purchase, recent purchase/deals, dreams, silly jokes,...etc. 
Shxt. I realized most of us doesn't have a life.

#vanre
#COVID19",,
1467635290978365441,"@MaajidNawaz @LBC @Zeynelradio Proposed Covid Vaccine Research just published...
looks sinister/focuses on convincing vaccine hesitant folk to comply.. it's all about the framing!!
https://t.co/1G0qRFDpO3  + impact of 3 dimensions of side-effect framing on individuals' vac intentions/perceptions of vac safety",,
1467635286985351176,"@EdScribbles @blueisamazin @SarahMcCartney @RJSmyth_eu @StigAbell Wrong. I'm informed. Wake up to reality. Shit happens and history (and NOW) shows it happens in a big way - over and over and over again. It's a deception, a scam. Pfizer 2009 was a tiny sample of how the system works.",,
1467635277141184514,"@RogerWilliams43 @News4uMedia @Golden_Pup No, actually my Covid advice comes from two local doctors here in BC and one from AB. One of whom was the longest serving family practioner in the province until he spoke out publicly against the  vaccine. The other BC Dr is  Charles Hoffe. Look him up on Rumble",,
1467635274599612417,"3 Children Dead, 120 Hospitalized — Pfizer Vaccine Batch Suspended.  https://t.co/SPOYXOTdOW",,
1467635264340172800,"@rangermonk1 @catain_america @deAdder Well, I never got Covid and I was smack in the middle of two different outbreaks. My office had 35% of people get it, every one of them not vaccinated, the baseball team I coach similar circumstances. So, yeah, I guess I can’t definitively say it was the vaccine but it’s likely.",,
1467635260225691649,"115 million UK doses

In less than a year

From 3 factories

Over 100,000 a day

Not including the manufacturing of any other vaccine just covid",,
1467635248208875526,"Darwin
NT police arrest three people who escaped from Howard Springs Covid quarantine facility
https://t.co/tAG4HSllAF

#COVID19 #covid #coronavirus #omicron #lockdown #australia #pandemic #vaccine",,
1467635245235249155,"@Backup20222 @vdmandele @em26jamie @RampCapitalLLC @anourkey that was after the biontech pfizer phase 3 data came out in nov 2020, also safety and reactogenicity is determined is phases 1 and 2 (april, July) so in actuality, you're way off",,
1467635241493819396,My aunt just died of covid vaccine. She took the vaccine as requirement to get cash aid,,
1467635234757922818,@MdBreathe @pfizer It's on my mind every f****** day so I went to like an antidot website the guy was a scientist and I'm on a bunch of stuff and also I have to say taking a green clay bath I felt so much better after loading up with nutrition third day after my bath I felt great.,,
1467635233843400706,"Aussies know your rights
Pfizer Will Not Give mRNA Shots To Countries Where They Face Legal Liabilities For Side Effects

""Pfizer has been hesitant to go into some of the countries because of the liability problems, they don’t have a liability shield."" 
🤬🤬🤬🤬🤬🤬🤬🤬 https://t.co/yydTZAkByb",,
1467635231318417415,"@mirandadevine Corporate owned msm lies I have had to navigate: 
Santa
easter bunny 
the sun is bad 
meat is bad 
canola oil is good
governments serve you 
Bill Gates is a philanthropist 
Bill Gates is an infectious disease expert
COVID
vaccine effectiveness
Vax adverse reactions
Got any more?",,
1467635207624962050,"@PauleyPawket4 &amp; I out running errands this afternoon. On way home listening to Prime Country on XM radio she singing an old song (loudly), when it got to a high long note her voice cracked &amp; blamed it on COVID-19 Vaccine shot! I know it's not from Baker Football games! #BlessMe",,
1467635203036397569,"And both piled on J&amp;J and claimed their vaccines were better, and our government jumped in on it and then pushed Pfizer &amp; Moderna like they were flawless https://t.co/IIiDJueMU7",,
1467635182249328641,Pro-Trump counties now have far higher COVID death rates. Misinformation is to blame https://t.co/2BDsy1dr2L,,
1467635178965282826,Most people admitted to hospital with Covid-19 are vaccinated - Full Fact https://t.co/qISgM5i9ip,,
1467635177056870411,"I got my vaccine booster (Pfizer) on Friday, and I’m happy to report that I wasn’t as miserably sick as I was after the previous two jabs. But still kinda nauseous for two days.  I feel weird even mentioning it though because I’m so grateful.",,
1467635166944235522,"Preacher who spread vaccine lies, dies after being hospitalized with Covid 19 https://t.co/ChqlsZIEvw",,
1467635164658515969,"@Djohnson1978 @catstev @StLouisLung @strmsptr @GovParsonMO @USCourtsMOED 12) then go get the vaccine &amp; their immune response will hopefully be awesome. But, I don't understand why someone would want to take a pill or medicine to try &amp; fight Covid when you can take something that preps your own body to fight it on your own? People think vaccines weaken",,
1467635157003870215,"@afneil Np[e. Here's why: 

1 - It's not a ""vaccine"" as traditionally understood i.e. does not immunise
2 - Mortality from Covid 75+ yrs (+ 2 co-morbidities) = 0.02%
3 Fascism is a form of absolute state control e.g. jab mandates

So, wrong on everything old chap. 
#EducatingAndrew",,
1467635150754390018,"@afneil Well, after having 2 Pfizer, I won't be having any more COVID jabs.  With the Nuremberg Code being trampled all across Europe, it seems the ethical choice is to join the unvaccinated.

No idea how people who have grown up in post-war Europe can be happy with what's now going on.",,
1467635149953245196,"I don't believe in brand loyalty, but I only have eyes for Pfizer Papi",,
1467635149206691843,"@CherryMcG23 @Rustybe96849965 The fact that you can name the doctors helps. There were people behind the vaccines. We don't have those kind of stories. They just tell us @pfizer @pfizer @pfizer as if it were our friend. They do the same w/the Pesticide Roundup. They want us to befriend science, not learn it.",,
1467635138066411524,"A new NPR analysis reveals that pro-Trump counties now have a higher death rate from COVID-19 than counties that voted for Joe Biden. 
 Mistrust and vaccine misinformation are to blame.
https://t.co/NEeSkuxSut",,
1467635132404228099,"https://t.co/izYKit0vrM if you told Magat antivaxers only Democratic  Voters can get the vaccine, magats fend for yourself",,
1467635122447003650,"@connorj34282283 @Sue60013097 @SirajAHashmi @johnpavlovitz Sorry I'm not anti-vax Trump zombie (and yes, he ""made"" the vaccine, which is funny because you don't trust it even though he took it without telling you right after he had Covid...says a lot).",,
1467635121452982280,"Just like I said months ago. More vaccinated are getting and spreading covid19 a day than the unvaccinated. Here is the proof. So much for the vaccine and the #vaxpass #COVID19 

https://t.co/c7hnDjq3lI",,
1467635109390127106,@afneil Perhaps you want people to play Russian roulette. No wonder Pfizer wanted to bury this for 55 years. But get your jab people. There were only 1200 + deaths reported in 3mo. That's if you don't count the spontaneous abortions.,,
1467635108362530822,@razibkhan My parents got Sinopharm for the first two shots and Pfizer for the booster in Pakistan.,,
1467635099143483396,"@afneil Taking away basic freedoms is not 'encouraging' people to have vaccine.

Passports are dumb. They allow jabbed people with covid to do what they want",,
1467635068797657088,"Breaking News Click On The Below Link And Read: J.&amp;J. booster works well for people who had Pfizer originally, study finds. https://t.co/Ne2Ep3TA0E",,
1467635063730827264,"@3N717Y7 @kylenabecker Basically it’s a question if a) the variant can produce long Covid; b) if so, how often it can; and c) how much would vaccination reduce risk and severity of long Covid. Mildness of infection doesn’t historically = lack of severe long Covid. https://t.co/lPz9i6Ho3K",,
1467635052821368834,"Latest #COVID19 vaccination update in Angola🇦🇴:
- 102,644 daily doses administered
- 9.85 million total doses administered
- 19.96% first dose vaccinated
- 9.05% fully vaccinated
https://t.co/BZbus8ORXB",,
1467635045254975501,"&lt; suffer serious or longlasting complications from Covid than from any vaccine, even if you're 'young and healthy'.

It would be like if someone ran up and offered you a tranquilliser gun to help protect against a dangerous tiger in the area.
""But what if it doesn't knock out &gt;",,
1467635041148620808,"@PFlat2 Optometry treatments almost always work. They cannot fathom that so much of medicine, especially when it comes to immune, digestive and neurological fn, has so little clue. To question Pfizer et al, is to attack the tribe they want to be part of.",,
1467635031329820677,"FDA clears Pfizer's coronavirus vaccine for young kids, moving US to next stage of rollout https://t.co/QQfy0tH9ck https://t.co/8kpWshkEAe",,
1467635019644551171,"@Chris_RA50 @StigAbell Why is it all the people with the blue hearts and FBPEDRTG blah blah blah are clinically stupid….

https://t.co/vVSm8UXcDi",,
1467634997502881792,@petedjackson @C05percent @RayUngerer Shocking isn't it. Did you know the vaccine makes you gay? https://t.co/nCf0knaISq,,
1467634984030715905,"Covid: figures reveal vaccine lottery for children in England 

South-east is the only region where at least half of 12- to 15-year-olds have been vaccinated
#ToryCovidDisaster https://t.co/6QuNMHu51K",,
1467634973951754240,"@jarvis_best Corporate owned msm lies I have had to navigate: 
Santa
easter bunny 
the sun is bad 
meat is bad 
canola oil is good
governments serve you 
Bill Gates is a philanthropist 
Bill Gates is an infectious disease expert
COVID
vaccine effectiveness
Vax adverse reactions
Got any more?",,
1467634972282564620,"@healthgovau Nothin' about covid said by any government has been true.  the false death rate, false info on deadliness,  wrong about vaccine effectiveness, so-called short-term emergency measures. get fucked cunts",,
1467634959724670980,"@tamarafurey @Madbastard12 @JordsV @_davidlimbrick I can see you are motivated with good intentions. It would be wonderful if what you said was true. Please find extract from (ATAGI)
Clinical guidance on use of 
COVID-19 vaccine in Australia
A phase II/III trial of Comirnaty is ongoing. 
Similar for Vaxzevria &amp; Spikevax. https://t.co/xB44Fppatx",,
1467634957539590146,Riddle me this if vaccine passports work why are covid cases spiking? All vaccine passports are doing is leading to more civil unrest and resistance.,,
1467634932549828614,"@JaneTimkenOH “ for the good of Ohioans “

https://t.co/6x3g9JLKFl",,
1467634915344850950,@premnsikka @ElizabethOddon1 Overall the Pfizer vaccine is quite cheap. That explains why they want to inject many times and in the shortest time possible.More  dosh for Pfizer.,,
1467634915034517504,"@LCI Estimated Primary Completion Date : July 23, 2024   (Final data collection date for primary outcome measure)  

=&gt; https://t.co/NozEKFQx4g (Pfizer)",,
1467634902753595405,"The Philippines may increase its COVID-19 immunity vaccination target from 70 percent to 100 percent of the country's population to prevent community transmission of emerging coronavirus variants, a Department of Health (DOH) official said.

Read it here: https://t.co/lBovzMGkSM https://t.co/KjFZNsKoMp",,
1467634888392298496,"Thank you for sharing of information throughout. I have 2x AZ, 1x Pfizer, no side effects. But lost my husband to this virus. With  OV why don't we know from SA more about  transmissibikity, seriousness of the illness and what we can expect. Is info being shared?? https://t.co/hLu91PtO7V",,
1467634881266163715,@BubbaShubbs @DianeSmithson8 @bennyjohnson Who says it's ended?   There is no evidence that taking the vaccine will keep you from getting COVID 19.,,
1467634875410882571,"@mattharding007 @ClayFast @ollysmithtravel @afneil Tell me Matt how will they eradicate covid when they have never eradicated influenza? 

It’s never going away Matt, you do understand that right? The vaccine doesn’t prevent transmission. It’s nothing like polio.",,
1467634868590948356,@Linusthecat2 @ryanmsmith89 @DavideDionisi2 I nearly forgot how well masks work. They’ve worked so well that the world in on a “4th wave” even with the vaccine 😂 fucking idiot if you’re going to blame people for not wearing a mask. I’ve never wore one and never caught covid….,,
1467634852434518016,@JackieParshall @CBonkosky @Dechass @mhdksafa His main point/question was correct/fair. The person tweeted about vaccines eradicating polio etc not herd immunity. The covid vaccine isnt going to do the same. That was his point. Do you disagree with that point? Do not strawman his other dubious/ wrong point. That came after.,,
1467634849750126600,Someone please tell me this isn’t the real cover art…looks like a side effect to the Pfizer v**cine 💀 https://t.co/hwM9Lnkdsh,,
1467634830749802497,@DonDurrett How long until you acknowledge that Covid may have caused this and not the vaccine?,,
1467634817995091976,@MdBreathe @pfizer I really didn't even know they had these Labs all over the place and are accessible they don't tell you that on the news cuz they want to push the vaccine so hard why are they pushing it so hard I would love to know the real reason now I worry every day about those damn side effe,,
1467634793055592448,"Seattle SLU colleagues and friends.  Vaccine (moderna and pfizer) is available on weekends, both walk in or appointment.  At the Amazon meeting Center 2031 7th ave 9:30- 3:30 every weekend. https://t.co/NjfZz9YAP5",,
1467634790463676417,@MarkGoodchild8 @mikerhoneTM @UncleCh85885645 @Eagleeyejohnso1 @AndySwan Do you mean that the first version of a vaccine is more likely to have problems than the one deployed years later? If so that makes caution about the covid vaccines even more warranted,,
1467634783345799168,@Yanky_Pollak @RebelNewsOnline RT had an article on September 4 with the Israeli 'Coronavirus Czar' warning people to prepare for a fourth injection of the 'Covid vaccine'.,,
1467634778459365379,"@rocketbooker @funkadunk99 @daveoneillsf @AElsie2 @JamesHu94283365 Four completely unrelated pictures, none of which prove anything. Also, the unvaccinated get covid and thereby spread covid, while dying more from covid, than the vaccinated do. By gigantic margins. You could post that graphic about any vaccination and it's technically true.",,
1467634777075429377,"CNN
Preacher who spread vaccine lies dies after being hospitalized with Covid-19

@chucktodd",,
1467634759841067010,@itosettiMD_MBA Anything Pfizer related ??!!!,,
1467634751792164868,@afneil I suppose the Pfizer report is full of downright lies too.,,
1467634733278507011,"@oat_rick @mcmullan_todd Joe Biden ""You’re not going to get COVID if you have these vaccinations""

Pfizer saying the vaccines are "" at least 97% effective against symptomatic COVID-19 cases, hospitalizations, severe and critical hospitalizations""",,
1467634727632916485,"🚨EXCLUSIVE IMAGES &amp; VIDEO

Dr. Carrie Madej says what’s in the Pfizer Vials is alive, and suspects hydras.
😳👇🏼

https://t.co/v3cLdjLymE",,
1467634723304312836,"@SenSanders Damn, I only made $7 on Pfizer stock.",,
1467634722805268488,"@50sRelic @MdBreathe @pfizer Hope you continue to improve.  Had you used regular supplements and or early ""black market"" treatment?",,
1467634718841708545,"@jimofl @JDrewsyBC @CoryMacRae @Candice60896290 @BakosAttila6 That's some vaccine but not these 
https://t.co/BIdd0pS0l1 https://t.co/AR9DFyMI2L",,
1467634715557433346,"Whether you are vaxxed, partially vaxxed, or unvaxxed, you owe it to yourself to read this. Pfizer seem not to be the most transparent or honest big pharma around.
https://t.co/W6emx25u4N",,
1467634709035458563,@pfizer Here's how my family will defeat Biden next election.,,
1467634700160319489,@JudiciaryGOP @Jim_Jordan With Bob Dole's death @pfizer must be looking for some famous impotent senator to fill in the vacuum very quickly. Suggest @Jim_Jordan apply for this position so he can become gainfully employed.,,
1467634697131855872,"@StellaSpoons Yeah definitely, I know Pfizer was the booster of choice. 
I no longer have a pericardium ;) but still at risk of infection.
TINY RISK but big problems if anything happens to my heart. It's not advisable to have a 6th OHS :o",,
1467634679054581766,"@MattATL @MdBreathe @BaxterDogwood @pfizer Great question, can you please confirm @MdBreathe ?",,
1467634676030398469,"@jemdunford1967 @McGiff How dare you!! Virus has over 99% survival rate why should I take a vaccine for that, plus I've had covid. Think you'll find its jabbed in hospital's by the way, so maybe you should pay yr own medical bills. Jabs so great it doesn't stop you getting or passing on the virus 🤦‍♀️🤦‍♀️",,
1467634672972845060,"@amna11253702 Our passengers, who are not able to travel due to country restrictions and closure, Covid positive or contact or vaccination planning, have the right to change free of charge.",,
1467634660792537091,Anti-Covid vaccine passport protesters take over Belfast city centre - https://t.co/EMdKQvU1rj https://t.co/nIOYsHk16Z,,
1467634648977055746,"On behalf of San Diego County, I apologize to you all for the foolishness of some of us.  Vaccination is an existential threat, apparently.  At least we were called to come correct in the end.  Thanks, #progressiveSanDiego 
https://t.co/qNIFKXydJH",,
1467634647899144193,"Most coronavirus vaccines work as boosters, with higher antibody levels from Pfizer and Moderna, study finds https://t.co/uQKZ4xBF7b",,
1467634636629196800,"@ryanlcooper It's classic Anti-vax rhetoric. Before covid ""pox parties"" were a thing. People would deliberately try infect their own kids with chicken pox rather than get the vaccine.",,
1467634611291312135,"Great news! I hope the Canadian government will treat previous infection equivalent to booster(s). 🤞🏻

https://t.co/kmaTL28tp4",,
1467634600310624261,@afneil I doubt there would be many pro-vaxxers if they bothered to read the science - from the manufacturer. Read it. Then if you want to disagree with Pfizer go ahead.https://t.co/wyoAPW5IGD,,
1467634599652036608,"@9NewsMelb @reid_butler9 Tested on children? That is FALSE information.

This is from Pfizer itself. If you do not understand post authorisation, the kids don’t have a chance! https://t.co/jMVUvW0aU3",,
1467634591418793992,"@Kukicat7 the view witches accuse with no scientific proof to back their ludicrous claims, yet the pfizer papers prove the vaxed can affect the unvaxxed with adverse effects via  a ""vaccine shedding"" phenomenon  https://t.co/bk7lES3uWL",,
1467634581641777154,Watching the evening news on TV. I really don't need a commercial every break telling me I need to get a Covid vaccine. Nor does the rest of America. We've all made up our minds one way or another thank you. Now leave us alone,,
1467634579012042756,"@patricksavalle @BrabantNick @fritsander @Marie29361946 @JOzephius @mleisink Ik lees op de FDA website echt iets anders: ""The vaccine has been known as the Pfizer-BioNTech COVID-19 Vaccine, and will now be marketed as Comirnaty, for the prevention of COVID-19 in individuals 16 years of age and older.""

https://t.co/N9TiUy1dfc",,
1467634565816668170,"My dad was writing about the common good last year, inspired by the book of the same name by ⁦@RBReich⁩.  Interesting view on how/why common good thinking has faded in this opinion piece: https://t.co/86scM2PzmU",,
1467634538083880960,@RolandM16593288 @mikeythenurse @verslibre Which is why the government failing to support people in a successful lockdown in august means there are zero good options https://t.co/IyCJGZeQC2,,
1467634532358799361,COVID-19 Outbreak Reported on US Cruise Ship Despite Fully Vaccinated Passengers #covid19 #vaccine #falsesecurity  https://t.co/LzgXyDtvj9,,
1467634531465314304,"@Moonlightsiesta @Ozz_EU @Reuters Peoples must read  more  then  trust the covid news from TV &amp; MSM  ?
don't trust TV's  They are all bought us by Pfizer.
you can go to this site , covid virus bilan  since start it to today   
the charts ,how it start , where it go, how many deaths ,ect
  https://t.co/4TQBaGrnXA",,
1467634525622575105,"@RonFilipkowski Well tickle my Elmo 😂😂
Meanwhile the #MassPsychosis continues to reverberate and take its toll in Magaland.
https://t.co/KtK7tAMtzU",,
1467634522980114436,"If Pfizer is deemed safe for 5-11, why the wait? Especially with hundreds if not thousands of doses being discarded every week?",,
1467634515988336646,"@texasgov - Hi, there! 👋🏽 I was just wondering... what kind of opportunities exist for people from other States or neighbouring countries (I.e. Canada) that might be looking for a saner, less COVID &amp; vaccine-crazy, place to work &amp; to live...?🤔🤷🏽‍♀️ Just curious, thanks 🙏🏽",,
1467634513765277696,@PoliBard Was he the first person to take a Pfizer jab? 😂,,
1467634513677361165,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/yIQoD8ObGW via @gatewaypundit",,
