,id,text,topic,emotion
985,1.4676421601536123e+18,"It's ridiculous that members of Congress are exempt from any vaccine mandates at all at all.

The people the United States should have the same exemptions to choose whether they want to be jabbed or not. https://t.co/UQRqWhk8EA",,
986,1.4676421576496005e+18,"Steve Kirsch’s personal experiences show the whole US health system is being manipulated and their mission is to assure that the only treatment people have for COVID is to get the vaccine 
                                                                   https://t.co/Q12YJupm9Z",,
987,1.4676421566553866e+18,Such typical hypocrites force everyone to get vaccine but allow abortions because it's our bodies. https://t.co/MnMQOrriJb,,
988,1.4676421478347203e+18,Well this doesn't inspire confidence https://t.co/oRMBpXbFnb,,
989,1.467642145939075e+18,"J.&amp;J. booster works well for people who had Pfizer originally, study finds. https://t.co/dqZBLTgamr",,
990,1.4676421448945664e+18,@SenSanders How much Pfizer and Moderna do you have in your $1.3 million in mutual funds?,,
991,1.467642142038401e+18,@TheresaLettieri @caesaramericus @Angelasfreenews This tweet shows a complete disregard for the actual science.  The vaccines are well known to be causing more rapid mutations.  Not slowing them.  Many scientists are strongly opposed to the continued vaccination program.,,
992,1.467642141266436e+18,"@AkaCitizen1729 Am generally less politically savvy than you, but I think your revised predictions are very likely to be correct.
Am also (as usual) distracted by a side issue: Barrett's quick detour to vaccination &amp; bodily autonomy. So not the same. So not even close.
1/",,
993,1.4676421409771602e+18,@JonathanKoeppel No vaccine has been FDA Approved or licensed in the US. All are only available as EUA. It is illegal to mandate an experimental vaccine. https://t.co/KTA6y3SvRd,,
994,1.4676421388087992e+18,"super effective vaccine, call that,,, deltaruin",,
995,1.4676421376301015e+18,@toemodelcitizen @Timcast My doctor couldn’t answer normie level questions about the vaccine. That’s the problem with scientism. Complete loss of critical thinking,,
996,1.4676421344550994e+18,@YvetteHenson @afneil Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,,
997,1.4676421307598807e+18,@sailorrooscout @KyleNumber An effective vaccine makes you immune to the disease. Never heard of some one getting the polio or small pox vaccine getting polio or small pox. This vaccine is a stop gap measure at best.,,
998,1.467642129858052e+18,@drmatthewdc Del Bigtree's comment is so lame. Bigtree argues that vaccines have never improved anyone's immune response. Consider how the rate of liver cancer has decreased in Taiwan since implementation of HBV vaccine. Bigtree does not have a rebuttal for this. https://t.co/hWx9LwW5e3,,
999,1.4676421275888722e+18,@DaaamnItsCold @Noahpinion Huffing jenkem is the only way to get the pfizer out.,,
1000,1.4676421252735508e+18,"@BCS118 @best_answer_4U @FoxNews Remember that the COVID-19 Corona virus has only been less than 2 years, these others have plagued humanity for generations. Even so, Pfizer’s vaccine is more than 91% effective against hospitalization and death, more protective than the chickenpox vaccine, 90%.",,
1001,1.4676421237092065e+18,"@LuedtkeTroy @Sassychickie I can't see @Sassychickie's response because the snowflake blocked me.

But, yes, I think you're wrong.  From what I can tell, the evidence supports getting the vaccine  Your experience is anecdotal at best and does not represent the reality that many people go through.",,
1002,1.467642117627396e+18,"@Rose93555276 @Jopettit5 @VicGovDH Please show me where anyone said the vaccine was ""magic"". I've been going through all press releases but for the life of me I cannot see anywhere that anyone called it ""magic"" 🙄. Oh sorry my bad. Was that your attempt a humor 🤡",,
1003,1.4676421149138412e+18,@SenSanders @TheKaranMenon Dear Mr. Sanders with all respect this is a very counterproductive request. These companies/investors may make millions. But they save lives and allow other businesses to keep going. Plus I want my vaccine to be safe and not copied by second hand manufacturers.,,
1004,1.4676421130849116e+18,"""100% safe"" ""100% effective"" ""safest shot of all time!"" Pfizer Vaccine Batch Suspended in Vietnamese Province As Over 120 Students Hospitalized https://t.co/Q6NAFwCtuq",,
1005,1.4676421122712125e+18,"The Ipswich Vaccination Clinic has surpassed 75,000 total vaccines administered 👏 💉

Our health heroes that staff the clinic do great work ensuring that our community has access to these life-saving vaccines. This is a huge accomplishment and I couldn’t be prouder! https://t.co/wzbi3yJPSd",,
1006,1.4676421098721444e+18,"WEBB: ""You're the State Dept. would you send your athletes there into the valley of death without trying to bring the virus back to the United States to one of the BSL labs to try to isolate it to try to then sequence it to try to then come up with a vaccine before they go?"" https://t.co/clb8IZ04Ym",,
1007,1.4676421007874294e+18,"#Parkinsons Disease is the fastest growing #Neurology condition on earth yet there’s no sense of urgency, like there is with #coronavirus Why? Flipping #Parkinsons is incurable and there’s no feckin vaccine either….why is nothing being done for PD People?  @DonnellyStephen 😢😢",,
1008,1.4676421001791652e+18,"https://t.co/EXlxMxu9FC

Become a follower and supporter of his brave lady Euro Parlementarian, because she risks her neck by speaking out against the EU 'vaccine passport', knowing it has less to do with health and more with surrender to totalitarianism.",,
1009,1.467642096190247e+18,"@SenMikeLee @POTUS Don’t we want this to end? Or are you so willing to prolong the pain for political gain? Vaccine mandates brought us out of the horrors of polio, smallpox and a dozen life threatening infections. What part of the mandate of government to provide safety &amp; protection don’t you get?",,
1010,1.4676420956535112e+18,"@injectiveleft I kill people

❗️learn more about the COVID-19 vaccine",,
1011,1.4676420926251622e+18,@libsoftiktok Why would any sane person want to give that vaccine to a 2 year old?,,
1012,1.4676420924406702e+18,@imhopin Sending you a lot of love. Surely your daughter is looking down and very proud of you. Today also the day my 5 yr old granddaughter had her second Pfizer jab. Thank you for all you are doing. 💞💞💞,,
1013,1.4676420869293015e+18,"@BenignVanilla @malavemark @Reuters Yes.  That is correct. But, they like to forget they can just get tested. They only focus on the vaccine part. Again, selfish people acting selfishly.",,
1014,1.4676420826554532e+18,@musingmoments And sadly that so-called vaccine is turning government into totalitarian monsters over those who don't want to take it.,,
1015,1.467642082416337e+18,"@mjtimber2 @CryptoWooX @APosoukh @Christi30686380 @Deus_Abscondis @Kevin_McKernan @BrentCa24718741 @kueny_michael @hmatejx @justask66054535 @jimmy_dore @ggreenwald @mtaibbi @AlexBerenson @aaronjmate @KimIversenShow @MartinKulldorff @FatEmperor @NickHudsonCT @ProfTimNoakes @creon @TuckerGoodrich @mtracey @KyleKulinski @Dr_ScottMc @CL4Syr Lots of increase for covid infection, none for vaccination in population level case-case-control with matched vaccinated, covid, and unvaccinated non covid https://t.co/umUVffjjBz",,
1016,1.4676420805205443e+18,@MarkLevineNYC I think it’s time for the @GovKathyHochul to ramp up a few more of the vaccine sites that were shut down.  Or extend the hours.,,
1017,1.467642077618004e+18,@oliveblogs Double vaccinated and still severely infected. You should sue the Government for not listening to the advice of experts in immunology and the lies from Pfizer.  Prayers for your family.,,
1018,1.467642075432702e+18,"@yslshua pfizer, i only felt sleepy and tired as side effect and yea my arm hurt like 2-3 days?",,
1019,1.4676420728198144e+18,No only that but you had the alternative treatments that were highly effective at treating and early prevention way before any vaccine was ever ready! Question is why did they purposely dismiss these treatments that worked over a experimental gene therapy shots with no LT data? https://t.co/kfLgUyUlvg,,
1020,1.4676420659578307e+18,@KLV1063 @ken2lil @Cuttothechase11 Lol I got both doses of Pfizer and I don’t support either person 😾,,
1021,1.4676420617298534e+18,@SaadOmer3 @doritmi @PantsuitPolitic great thread to round out your recent discussion about vaccine uptake in LMICs.,,
1022,1.467642057653166e+18,"@Sunuyork @CDCgov Again though...that would disproportionately harm nations that do not have widespread access to the vaccine.  You can HAVE testing requirements, just don't make them so that you have to have a same day test to get on the damn plane.",,
1023,1.4676420573510574e+18,"@deanashtonsfoot @Roeroe79089452 @DrEliDavid 4 jabs in one year is more than annual. I have never needed a flu vaccine to go to a restaurant, have a job or not wear a mask.",,
1024,1.4676420559041823e+18,"Turning Point USA: CRINGE: Vaccine Propaganda Hits A New Low Oh my, this is the worst of the worst! 😂🤡

Subscribe to the channel ►https://t.co/L99h2q9p6P

○ All Links ► https://t.co/eNG3UsATtO
• Shop ► https://t.co/yiSvdXjZbb
• Join ► … https://t.co/8KNoUCXKOl",,
1025,1.4676420425955615e+18,"@TheEliKlein Yes but natural immunity is only counted as equivalent to vaccinated for 6 months. Why only 6 months? Re-infection rate is something like 0.5, even with Omicron 1.5%. Better than vaccine induced immunity.",,
1026,1.4676420414965228e+18,"published in 1895

""The report of the German Vaccination Commission of
1884, contains the following significant sentence: ""Up to 1880, fifty cases have become known in which syphilis inoculated with vaccine virus, caused illness to about seven hundred andfifty persons.""",,
1027,1.4676420407626465e+18,"@hubertlepicki @MZHemingway That‘s not correct. At least in Germany, vaccines and having recovered from Covid-19 are treated equally. 
Also, I tested positive for Corona earlier this year (with no symptoms) and was told to only get one vaccine after 6 months, so I could be considered fully vaxxed.",,
1028,1.467642039290544e+18,@JamesMelville @JuliaHB1 @afneil So you mean the experimental injections aren’t doing so well! Can’t have ‘vaccine passports’ without an injection. Still avoiding the elephant in the room then!,,
1029,1.4676420355700244e+18,"@PeterHotez @NPR Please take a few minutes of your extremely valuable time to contemplate https://t.co/9ZJE0qqA1S

Right-wingers worldwide promoting anti-science? It's just one plank of a platform saying that the government is the enemy, that public goods are inferior, don't trust any politician",,
1030,1.4676420354150031e+18,@jpwavinak @mnfugitive @eanderson4791 @dawn_marcus @KSTP Mmr and dtap both require multiple shots for vaccination and tetanus requires boosters every 7 to 10 years. Isn't something better than nothing?,,
1031,1.4676420351296225e+18,@Benaskren Pfizer etc…cashing more money with every shot given….our country is an absolute joke run by big pharma,,
1032,1.4676420315812413e+18,"@diegoberaza @MattJelonek @_evelynrae You think they’ll just let us all free, when everyone is double vaccinated? They’re already discussing rescinding your vaccine passport, if you don’t get your booster. Either you’re very naive, or you’re being paid.",,
1033,1.4676420294338888e+18,🤔 Why do I get the impression that if we had a 100% vaccination rate &amp; COVID continued Fauci/Democrats would start saying we need to get to 110% vaccination rate.. 😂😂,,
1034,1.4676420273113948e+18,"@torstrick In other words, the vaccine is a way of forcing people to get the ‘green’ passport, a device that allows people to be monitored and tracked, which is unparalleled, and frightening as hell 😒 alas ~",,
1035,1.4676420233018163e+18,Was supposed to get the vaccine but I ended up getting visine 😪.,,
1036,1.4676420214939402e+18,"@DarylTractor That’s because Hawaii and the opportunity to buy Pfizer sooner is back there...along with corruption, sexual assault, water theft, rent boys in prayer rooms, attacks on Victoria, QLD and WA etc etc",,
1037,1.467642021078704e+18,"buy VACC now,
https://t.co/lpn5e1hyZ3 #VACC #VACCineToken #VACCine #HealthToken https://t.co/bNEpQKIkI2",,
1038,1.467642017450582e+18,#whatisVAIDS vaccine induced immuno-deficiency syndrome.  Also “Immune-erosion”.  Dr. Robert Stock said there was a risk of having people’s immune system “deranged” from the vax.  Said more vaxes would likely mean more derangement.  Most vaxed Israel sounding alarm bells https://t.co/E3Mrr80FUV,,
1039,1.4676420162636636e+18,"@HomesteadNZ If you've previously had an anaphyilactic response to one of the vaccine components, or have had one of the rare clotting conditions that contra-indicate the vaccine, then thank you for considering my request

But that's not the case, is it

She has had three shots. Not a problem",,
1040,1.4676420154960323e+18,@MaajidNawaz 🤦🏼‍♂️These reports are people that have had medical episodes or deaths in a period after vaccination that are possibly caused by a vaccine and require monitoring or investigation.,,
1041,1.4676420104755282e+18,"@abitofshoepie @DrEliDavid They have censored / removed / hide now most of the studies ( regarding INCREASED RISK from taking Ann Flu shots) but you can still find some &amp; referenced online .

Low dose Injected aluminum ends up in the brain &amp; other organs. 

https://t.co/tml4xyvEH7

https://t.co/ne04QEWvC7",,
1042,1.467642005337555e+18,@SenSanders What are you talking about? Last week Moderna’s stock declined significantly (down over 15%). Pfizer stock was up a few percent. Can’t you get the facts straight?,,
1043,1.467642003898966e+18,@afneil Could we see that data pls? As it doesn't seem to tally up with this gov doc  https://t.co/NiXreqaLWQ https://t.co/fPtOzi2nPW,,
1044,1.4676419988238623e+18,"@StigAbell Enjoy your FAILED vaccine!
 
COVID Outbreak On US Cruise Ship Despite Fully Vaxxed Passengers

https://t.co/RTvHlgkQQO",,
1045,1.4676419974774866e+18,Have you gotten your flu shot yet? Today marks the start of #NationalInfluenzaVaccinationWeek. Read that article below to find out why the flu vaccine is important! https://t.co/5lq0IdgxmX,,
1046,1.4676419974648504e+18,This vaccine has knocked me the fuck out jeez,,
1047,1.4676419974563922e+18,vaccine day,,
1048,1.467641990900818e+18,"@MellingJen @Rorschach1011 @DavidFPower @afneil I'm sorry to hear that

No evidence that the vaccine causes this though",,
1049,1.4676419902213857e+18,Steve Kirsch’s personal experiences show the whole US health system is being manipulated and their mission is to assure that the only treatment people have for COVID is to get the vaccine                                                    https://t.co/g77OGuabpH,,
1050,1.4676419870043505e+18,"@spikespencer @ANN_Lynzee Hey Spike, go fuck yourself. 6 million of my people were murdered for the crime of EXISTING. Being forced to get a vaccine for PUBLIC SAFETY is not even remotely close to genocide.",,
1051,1.467641983640367e+18,Pfizer clinical trials and vaccine court trials – HART https://t.co/5yUiJq4kwf,,
1052,1.4676419820003697e+18,"@DrJamesOlsson @iMadgen01 Pfizer &amp; the captured TGA. 
https://t.co/qksrDDgG01 https://t.co/x1EIu2Qty5",,
1053,1.4676419807674163e+18,"@drokane No, we should charge them for Covid-related hospital treatment if they decline vaccination.",,
1054,1.4676419804863037e+18,@Salty_shifter @juniperjump @afneil Pfizer and az said results would be in 2023 so I’m guessing that would be it 🤷🏼‍♂️,,
1055,1.4676419788336824e+18,"@Moonlightsiesta @Ozz_EU @Reuters propaganda to sale vaccine . 
read what i sent you , then we talk",,
1056,1.4676419735659807e+18,I know that a lot of countries are saying the vaccine is only valid for 270 days after your second dose. #GburgGHFall21 https://t.co/scK14TYjb3,,
1057,1.4676419722066289e+18,"@InebriatedThe @EstaciaMoon @DonaldJTrumpJr @joerogan Definitely important but doesn’t negate the need the vaccine to help reduce community spread and chances of long term side effects and damage caused by Covid in even healthy young individuals. 

But I would definitely take 50 Joe Rogans over 1 Tucker Carlson.",,
1058,1.467641969115603e+18,@Anti_MagatCult @RealMidtown @Annie20554592 @DesnoyerRobert @CS8numbers @therealBFizzzle @Ronnie__Lacy @Kellyring @Charles15704403 @hrt6017 @ThereseOSulliv2 @NatForTrump2024 @trevors241 @theProgEqualist @Sumbua8 @LanyJennifer @BarrennessBlack @jimaw63 @Albatross101422 @justasimplema20 @sammk1964 @MikeTheAverage1 @Rwhite506 @al_ravenna @TruthisnotT @IKnowNo45915048 @Animalsdonthate @Shopdogg2 @TinyDancer1477 @srasberry1 @VinceGottalotta @young_bruce @waywardmegan15 @gmartinharp @lostandlovinit @Jetson77 @_RespectedAgain @WebGuyTV @Steve32540993 @1Quetzalcoatl1 @SaltyBezerker @MarkBatin @Flattielover @Kyle40846039 @JDW714 @PaulaJo41820905 @najjar_richard @lee_whiten @CPT_Cosmosis @Jaynitess There are no Maga anti VAXXERS. It is not a vaccine. It doesn’t STOP you from getting it. It’s a flu shot. It’s anti mandate. Anti VAXXERS Don’t believe in ANY VACCINES. Stop w the fake words and false narrative.,,
1059,1.4676419653448008e+18,@_abiddulph @Martyupnorth_ Just heard of a stroke after vaccination. But supposedly not because of it...,,
1060,1.4676419625346867e+18,@PoliticalOrgasm @allan75smith @roxtah @CTVNews He's a loyal customer of Pfizer's chemical lobotomy program.,,
1061,1.4676419607857152e+18,"@AlistairHaimes @DrHoenderkamp @fragnarplays @Panthro_T tale your third vaccine and be happy test your doctor got paid to treat a healthy person, while denying a sick, elderly person care.",,
1062,1.4676419481020826e+18,La Petite Fille has her first dose of the vaccine &amp; a workable game plan to get her other doses and the rest of her vaccines updated! Ye Olde Blogge is just holding on during this crazy school year. Through it all we managed to read some good stuff. https://t.co/ioolzc6Ovc,,
1063,1.4676419468898755e+18,"Understand something. Those gloating &amp; pushing vaccine certificates are the bad actors in history.
Do not let them push you around or scapegoat you. Always push back with the truth.

#nzpol #MANDATES #NewZealand #SOS",,
1064,1.4676419445788672e+18,"@Thahn531 @nicolefshirman Yeah, I'd like to see Salo in for Aho. It's a shame Wilde has refused the vaccine, when the Isles drafted him, he looked like the offensive d-man the Isles could have used to compliment Pullock.",,
1065,1.4676419413449933e+18,"@myth_mythily Ah, great. I'm getting Pfizer today. AZ before.",,
1066,1.467641940887978e+18,@stellacreasy @davidallengreen Rt Hon Boris Johnson is boasting wisely that 20 million UK citizens had Covid vaccine. Covid found him first and St. Thomas Hospital treated him. He had Booster and so did I. Nurses &amp; other staff check everyone who is fit or unfit to have a jab. Even a doctor is in the house!,,
1067,1.467641940816638e+18,@JOEdotie Lock down the vaccinated .... Then they can't spread it to the unvaccinated. Not much of a vaccine if you can still end up catching Covid...Next step is to blame the unvaccinated children .,,
1068,1.467641940791513e+18,"""1st 💉 introduced in 1970 when the disease was killing entire flocks. w/n a decade, the 💉 began 2 fail; outbreaks of Marek’s erupted in inoculated 🐔. A 2nd vaccine licensed in 1983 w/hopes of solving the problem, yet it too, gradually stopped working https://t.co/VOWY98fJG5",,
1069,1.4676419389795287e+18,"@POTUS Nothing is clear. Why didn’t you authorize Delta vaccines, the tech ology exists? And now with Omicron they could make specific vaccines for it. The vaccines we have are based on the first version. Isn’t that why delta and omicron overcome vaccine immunity?",,
1070,1.4676419383671972e+18,"Find a COVID-19 vaccine in USA https://t.co/g9wOOBWXgv
#COVID19  #Vaccine – Incentives  –  Find Vaccine near you  –  Rewards  –  Employees additional vaccination support #VaccinesWork #USA #NYC #VaccinePassports https://t.co/7Wo7ENoBiO",,
1071,1.4676419372011848e+18,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" -  4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/awAbP64Pxc via @gatewaypundit",,
1072,1.467641936294998e+18,"What an absolute clusterfuck.
Costing a business $20,000 and people their jobs unnecessarily.
Michael Wood is an absolute buffoon.  https://t.co/KnT148tucg",,
1073,1.4676419342524948e+18,@JamesfWells @afneil Are there laws which prohibit persuasion of people to take a vaccine? Or ethics?,,
1074,1.4676419323607409e+18,"Being vaccinated does not make you safe. If you desire safety more than freedom (and you are never safe), stay home. Vaccine mandates and passports will not make you safe. Stop trying to take freedom from those who prize it.",,
1075,1.467641931106861e+18,@baggieboymark You mean just like the choice we’d have if vaccine passports were implemented… not! Glad to see you’re pro choice 👍🏼,,
1076,1.467641929420714e+18,"@afneil Has it crossed your mind that there are those who can not receive vaccine for a medical reason. And that’s because their health is compromised as it is, they are more likely to end up in hospital than an average unvaccinated person.",,
1077,1.467641928225366e+18,@Moo4free We are the vaccine free,,
1078,1.467641927076094e+18,@WVmotoguy @DolioJ Well considering my friends job as a mortuary assistant is being threatened very heavily for refusing the vaccine…. Yeah they don’t care.,,
1079,1.467641923490009e+18,@MattFriedmanNJ Moronic.  If everyone has to wear a mask until they get to their seats how do they need any more precautions than the local grocery store that doesn’t even require a mask much less proof of vaccination or a negative test.   This is an abuse of power.,,
1080,1.4676419214179205e+18,@Mend0421 Last time I contacted the hotel they said the last vaccine has to be 2 weeks ago. However that was the talk about the second vaccine so not really sure. We gonna find out when we arrive. I do have a cousin living there..in case of emergency maybe my mom can contact her but idk,,
1081,1.4676419210908221e+18,@duvha2 @FighterPhillip @Jacmolvie Except those who died of vaccine,,
1082,1.4676419204239606e+18,"@todrayaj As i said, we know coronaviruses for over 50 years. 

That's not me who's jumping off the cliff, taking experimental ""vaccine"" still in clinical trials...",,
1083,1.4676419179702927e+18,@lavern_spicer I don’t trust the vaccine.,,
1084,1.4676419087091876e+18,"@icebergdad @TheEliKlein Depending on your age, that is highly unlikely.  What do you think the average hospitalization rate was-pre-vaccine?",,
1085,1.467641908080087e+18,@jamiewhited0000 @Breaking911 Not at the moment. The booster is the same formula as the original vaccine. At this point it’s like getting a flu shot in 2021 with the formula from 2015. What these “leaders” are telling us to do is the definition of insanity.,,
1086,1.4676419027742925e+18,"@RuTheRealest It will be a sad day if he skips AO. I won’t supporter him on that decision, especially since he is not anti-vaccine. It does not make sense.",,
1087,1.4676419018724188e+18,@Tshock44812896 @RDeckard_2049 Vaccines are not 100%.  Polio vaccines took years to become as effective as they now are.  You do understand that the flu vaccine is different every year?,,
1088,1.4676418999767286e+18,"@Razz67313186 @Tis4Turlz @SusanStJames3_ https://t.co/a0xbwxecd5

It's also no coincidence that the unvaccinated are the ones dying at a disproportionate rate compared to vaccinated.

Protesting mandates is one thing, refusing to get it to own the libs is just hurting them the most.",,
1089,1.4676418982527345e+18,"@martinlegallo @goodfoodgal Not sure if you're saying otherwise, but it's the same vaccine as everyone else, just diluted.",,
1090,1.4676418948720517e+18,"One Land Council offered an incentive of $500 to have the vaccination, so...
https://t.co/rNzCBzmZZz",,
1091,1.4676418885095137e+18,"@DJ4JG @diann_leilani @PTeach111 @sixthemusical Agreed. It's best to be vaccinated but if you are, no problems.  Just have your vaccine card or a picture of it ready to show, and be willing to wear a mask.",,
1092,1.4676418848268165e+18,New Brunswick begins allowing essentials like grocery stores to ban those without a vaccine passport https://t.co/wtV793SIGg,,
1093,1.467641881794265e+18,How many have ACTUALLY died from the VACCINE?!? https://t.co/4qlxSPWhci,,
1094,1.467641879151919e+18,"@Covid19Crusher Is this article correct?

https://t.co/0ELWCcc6LX",,
1095,1.4676418789003592e+18,"@gregjehl @mhdksafa This a description of a vaccine yet these ""vaccines""don't prevent infection,transmission,hospitalization or even death,y'all so brainwashed to believe what gov't and pharma are telling you.Wake up from that bad dream,the evidence is right before your eyes. https://t.co/3SdHJ7f1y3",,
1096,1.4676418775162388e+18,"@GovKathyHochul We need you to take a trip to our school, see what’s happening and please relocate the military to another location to give vaccine. Our minority children are suffering. No parent would want their children in this condition. No space for classes. We need safe access to trailers.",,
1097,1.4676418772769382e+18,There will be vaccine shortage only when humans have come to depend on them to stay alive. https://t.co/UyUGb5VsxG,,
1098,1.4676418755448218e+18,"@BoxCarDickie @drsimonegold So they referenced aerosolized HIV, and yet the theory here is that it’s vaccine-induced. Oh Lord. I’m really trying to keep up, but holy shit.",,
1099,1.467641874181673e+18,"@ElectionWiz Vaccine passports are a precursor to the mark of the beast.

And no man can buy or sell, unless he had the mark, or the name of the beast, or the number of his name. Revelation 13:17

Watch this 4 minute video of the GOOD NEWS of the Gospel to be saved.
https://t.co/kB30Mdusg0",,
1100,1.467641870650065e+18,"@DrHoenderkamp @fragnarplays @Panthro_T Of course they should be free to refuse the vaccine, and make their own health decisions.  It's just that, if those decisions are obviously awful, I don't want to pay for them.",,
1101,1.4676418664306975e+18,"@or_tobie @DonaldJTrumpJr @joerogan I disobeyed Fauci and the accredited professionals. Never got covid. No mask, no vaccine, closely interact with hundred of people every week, never got covid. To each their own, I presume.",,
1102,1.4676418652520858e+18,"Vaccine verification to expand to small restaurants, bars in King County https://t.co/cCjeGVqupk",,
1103,1.467641860466389e+18,@RealCarlVernon Back up Plan is more vaccination,,
1104,1.4676418596317266e+18,@AbesLogic @ClareCraigPath This in no way supports your claim.  Yes there are indeed thousands of medics who are against vaccinating children and vaccine mandates.  These points are absolutely up for debate and indeed are hot topics.  That's got nothing to do with over all dangers of vaccines.,,
1105,1.4676418576436183e+18,@POTUS And the 3M across the southern border who are not tested or vax…. And then sent across the US via late night flights.   R u serious about COVID?   Is it a scam?  What?  @WhiteHouse @PressSec WE NEED ANSWERS .. is #Covid serious? US citizens now need proof .. not illegals?,,
1106,1.4676418535288627e+18,"@LauDlamini @danielmarven Vaccine mandate, ring a bell ?",,
1107,1.4676418524301107e+18,"""As the Descendent of a Survivor of German Concentration Camps, I Will Not Comply"" - 4 Bristol Myers Employees Release Statement After Suing Company for Refusing Vaccine Religious Exemptions https://t.co/IkhqbfjHbj",,
1108,1.4676418496828416e+18,Statement on Pfizer receiving $2 billion from taxpayers for COVID vaccine https://t.co/MHpIG5Y27d,,
1109,1.467641844184105e+18,"@Just_a_Tim_ @SusiecatMn @MuscroftBarbara @mhdksafa @ElaineM11584892 In the thread of tweets I see above yours I don’t see any names calling. If you’re referring to “anti-vaccine people”, that’s pretty factual and respectful. Was there something else you had in mind?",,
1110,1.4676418420574945e+18,@gillhayes55 @Yorkshirelover1 @mrjamesob Pfizer is stable for six hours after reconstitution in a clinic setting at a relatively stable room temperature. But if you're going from house to road and house it needs to be kept cooled. I would love to just pop a vial in my pannier. Far easier.,,
1111,1.4676418398428529e+18,"The vaxed and the unvaxed need to unite and stand against the real enemies of the people.
  These are the Gov and the Media.
  They care not about your vaccine status, in the end their draconian laws will apply to all.
 If we unite, stand against this tyranny, we win. 🇦🇺👪 https://t.co/gDUSH9mrcM",,
1112,1.467641837355688e+18,@BibimbapNom @DPRK_News And there is a vaccine to prevent it.,,
1113,1.4676418353591992e+18,"@mtgreenee Are you really that stupid? 

Gurl… I’m guessing you failed basic human biology ~ am I right?

And… the link to virus causing cancers…. Many do enjoy vaccines to prevent. 

So you ARE advocating vaccine mandates then, eh?",,
1114,1.4676418351074058e+18,@Timcast It’s because it NOT A VACCINE.,,
1115,1.4676418344490844e+18,"""The rise of another variant again demonstrates that we cannot defeat COVID-19 until people in every country are vaccinated."" - AFSC's @PaulineMuchina writes about the need for greater vaccine access in this updated blog post. Read more here: https://t.co/AfVRP9ck4Q",,
1116,1.467641833689858e+18,@bobgm_CynicBob @ajlbud @jemdunford1967 @McGiff No your right they are not requiring hospitalisation….. My friend required the Morgue!!!!Autopsy revealed blood clot to the heart brought on with the vaccine…. Waken up !!!!,,
1117,1.4676418336731832e+18,@MichelleGrams1 @NancyLeeGrahn It wasn't any big shock. The show had a vaccine mandate; he wasn't taking the vaccine. It's not rocket science.,,
1118,1.4676418330228982e+18,"@Shilohv1955 @SueLaniMadsen Honestly, I’m almost at the point of not worrying about the unmasked and unvaccinated. Y’all wish to play the virus lottery, sweet. Please don’t overwhelm your local hospital. Or complain because some venues require proof of the Covid vaccine for entry.",,
1119,1.4676418312110858e+18,"@allan75smith @PoliticalOrgasm @roxtah @CTVNews Let's talk about conspiracies.

2 weeks to flatten the curve
it's just a mask
it's just so the hospitals don't get overcrowded
it's just until we get a vaccine
it's just until 60/70/80% are vaxxed
it's just an app
it's just a booster

You're a victim of psychological warfare.",,
1120,1.4676418259095183e+18,"@TC_Group_Crypto @disclosetv We've seen the videos and stories of people suffering after the death jab and have decided that we aren't going to make the same mistake. It's a mistake that can lead to a bottomless pit of regret, like for this poor father who lost his only son to Pfizer:
https://t.co/Gltedv5hSj",,
1121,1.4676418168036884e+18,"@pctech1com @ake2306 That’s a reasonable response Pat. Also there appears to be up to 3 different types of contents in the vials sent out. I can’t verify yet but many say some are saline. 
The data are Pfizer’s own they had to publish by Court Order.
https://t.co/8xrlpmKvF9",,
1122,1.4676418167533117e+18,"@RossDyerTV @StigAbell The average age of a Covid death is 83. 2 years higher than UK life expectancy. There was never any need for a vaccine. Still isn’t. When you can grasp population growth and control, you’ll understand the vax prog. It’s why cancer causing tobacco and alcohol is perfectly legal. https://t.co/QcV2XHQqhn",,
1123,1.4676418162708644e+18,"Apparently work is overwhelmed by the number of vaccine exceptions and will take some time to process them.  I'm going to drag this out, reschedule meetings, ask for a lawyer, reschedule the lawyer, etc etc and drag this out for as long as i can while remaining on the payroll 💅🏿",,
1124,1.467641807978877e+18,"@CongressmanRaja Tell y’alls owners at J&amp;J, Moderna and Pfizer to release the patent and allow the world to receive them free of charge. 
Instead of pocketing money from vaccines that came at the expanse of your constituents taxes.",,
1125,1.4676418058103767e+18,"@Mobeous4 @disclosetv Yes, because we all know people who are 40 and over are ""ankshunt.""  

Try 65-70 and older. I'm in my 40's and I'm not getting the vaccine. I'm fit and work out, don't smoke, eat well etc... I'm not in a high risk group.",,
1126,1.4676418014189363e+18,"@iMadgen01 31/12/20 - 06/11/21
Cardiac &amp;  Vascular disorders
11,375 serious adverse events reported to The EudraVigilance database reports for Pfizer mRna including 750 fatal
https://t.co/uA6DAh5Kbo https://t.co/i88KwKLBRf",,
1127,1.4676417986297324e+18,"@theredblur1 I guess the FDA is also lying. 

https://t.co/lKhQlnTdoS",,
